114,146.72500,146.12500,0.6000,-RPT,FM,VK2RBL 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RBL 2 Balran Balranald,0
115,146.77500,146.17500,0.6000,-RPT,FM,VK2RBR 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RBR 2 Tabulm Tabulam,0
116,146.80000,146.20000,0.6000,-RPT,FM,VK2RCC 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RCC 2 NeedlMn Needle Mtn,0
117,146.72500,146.12500,0.6000,-RPT,FM,VK2RCD 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RCD 2 BurroH Burroway Hill,0
118,147.20000,147.80000,0.6000,+RPT,FM,VK2RCW 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RCW 2 Lindsy Mt Lindsay,0
119,146.65000,146.05000,0.6000,-RPT,FM,VK2RDX 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RDX 2 Bindo Mt Bindo,0
120,146.82500,146.22500,0.6000,-RPT,FM,VK2RGA 2,TONE SQL,91.5 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RGA 2 Galore Mt Galore,0
121,146.85000,146.25000,0.6000,-RPT,FM,VK2RGF 2,TONE SQL,91.5 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RGF 2 SqrNob Mt Square Knob,0
122,146.62500,146.02500,0.6000,-RPT,FM,VK2RGN 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RGN 2 MtGray Mt Gray,0
123,146.67500,146.07500,0.6000,-RPT,FM,VK2RLH 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RLH 2 SBark Stringybark Hill,0
124,146.87500,146.27500,0.6000,-RPT,FM,VK2RLJ 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RLJ 2 Prishr Back Perisher Mtn,0
125,146.65000,146.05000,0.6000,-RPT,FM,VK2RMI 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RMI 2 THiHi Terry Hie Hie,0
126,147.37500,147.97500,0.6000,+RPT,FM,VK2RMM 2,TONE SQL,123.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RMM 2 McKen Mt MacKenzie,0
127,146.85000,146.25000,0.6000,-RPT,FM,VK2RMO 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RMO 2 Baldwn Mt Baldwin,0
128,146.95000,146.35000,0.6000,-RPT,FM,VK2RNE 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RNE 2 Rumbee Mt Rumbee,0
129,146.62500,146.02500,0.6000,-RPT,FM,VK2RNW 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RNW 2 Kaput Mt Kaputar,0
130,146.90000,146.30000,0.6000,-RPT,FM,VK2RRT 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RRT 2 Boona Boona Mtn,0
131,147.02500,147.62500,0.6000,+RPT,FM,VK2RSM 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RSM 2 TableT Tabletop,0
132,146.80000,146.20000,0.6000,-RPT,FM,VK2RTD 2,TONE SQL,91.5 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RTD 2 Kendal Mt Kendall,0
133,146.75000,146.15000,0.6000,-RPT,FM,VK2RTM 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RTM 2 - Mt Crawney,0
134,147.20000,147.80000,0.6000,+RPT,FM,VK2RWB 2,TONE SQL,123.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RWB 2 GwynH Gwynne Hill,0
135,146.75000,146.15000,0.6000,-RPT,FM,VK2RWG 2,TONE SQL,91.5 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RWG 2 WOF Wheel of Fortune,0
136,147.10000,147.70000,0.6000,+RPT,FM,VK2RWM 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RWM 2 Warrad Mt Warraderry,0
137,147.22500,147.82500,0.6000,+RPT,FM,VK2RYL 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RYL 2 BaldM Bald Mtn,0
138,146.87500,146.27500,0.6000,-RPT,FM,VK2RZL 2,TONE SQL,123.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RZL 2 Muswel Mt Arthur,0
139,439.95000,434.95000,5.0000,-RPT,FM,VK1RBM 7,TONE SQL,91.5 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK1RBM 7 Issacs Isaacs Ridge,0
140,438.05000,433.05000,5.0000,-RPT,FM,VK1RGI 7,TONE SQL,91.5 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK1RGI 7 Ginini Mt Ginini,0
141,438.47500,433.47500,5.0000,-RPT,FM,VK2RAB 7,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RAB 7 MtCraw Mt Crawney,0
142,438.65000,433.65000,5.0000,-RPT,FM,VK2RAD 7,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RAD 7 SHill South Hill,0
143,438.72500,433.72500,5.0000,-RPT,FM,VK2RAO 7,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RAO 7 Cbolas Mt Canobolas,0
144,438.57500,433.57500,5.0000,-RPT,FM,VK2RAY 7,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RAY 7 Albury Albury,0
145,439.90000,434.90000,5.0000,-RPT,FM,VK2RBK 7,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RBK 7 NomTop Noumea Tops,0
146,439.30000,434.30000,5.0000,-RPT,FM,VK2RCW 7,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RCW 7 Lindsy Mt Lindsay,0
147,439.95000,434.95000,5.0000,-RPT,FM,VK2RDD 7,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RDD 7 - Burroway Hill,0
148,438.32500,433.32500,5.0000,-RPT,FM,VK2RGN 7,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RGN 7 MtGray Mt Gray,0
